, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,lop12_matinh,lop12_matruong,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai
53,1995.0,0.0,Quảng Ngãi,TMĐT2013,HTTT,0,8.0,D52480104,0.0,26.0,35.0,17.0,8.05,7.47,8.1,9.08,8.68,8.9,8.99,0.0,0.0,0.0,0,0,0,22,19,21,19,27,24,14,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,90,91,100,95,90,73,2
54,1995.0,0.0,Đồng Nai,KHTN2013,KHMT,3,8.0,D480101,0.0,29.5,2.0,59.0,6.61,8.55,8.23,8.56,9.26,9.33,9.47,0.0,0.0,0.0,0,0,0,22,19,24,19,20,16,15,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,100,100,100,100,100,86,2
55,1995.0,1.0,Hồ Chí Minh,KHMT2013,KHMT,0,8.0,D480101,0.0,28.0,2.0,47.0,4.95,6.71,5.48,6.47,6.62,8.38,7.98,7.67,6.1,6.8,9,4,4,22,19,26,22,24,14,16,143.0,14.0,0.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,87,90,75,75,69,77,64,0
56,1995.0,1.0,Bình Định,KTMT2013,KTMT,0,8.0,D520214,0.0,28.5,37.0,18.0,6.91,6.61,7.55,7.45,8.25,7.98,8.33,0.0,0.0,0.0,0,0,0,22,22,20,19,16,17,17,151.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,96,100,100,100,100,94,80,0
57,1994.0,1.0,Nam Định,KHMT2013,KHMT,0,8.0,D480101,0.0,26.5,25.0,28.0,5.61,5.74,5.37,3.25,6.73,7.26,6.6,5.5,0.0,7.23,3,0,7,18,19,23,22,28,26,28,144.0,3.0,4.0,9.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,3,58,63,57,47,85,61,64,0
58,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,24.5,2.0,53.0,7.0,7.45,8.26,8.4,8.14,8.13,8.28,0.0,0.0,0.0,0,0,0,22,21,21,15,18,18,16,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,79,79,86,89,83,73,66,1
59,1995.0,1.0,Quảng Bình,KHTN2013,KHMT,3,8.0,D480101,0.0,27.0,31.0,4.0,6.27,8.11,7.67,7.69,8.23,8.73,9.31,0.0,0.0,0.0,0,0,0,22,19,23,20,23,16,11,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,95,90,92,84,100,84,78,2
60,1995.0,1.0,Hồ Chí Minh,TMĐT2013,HTTT,0,8.0,D52480104,0.0,25.5,2.0,211.0,6.5,6.58,5.89,7.99,8.01,6.11,6.85,7.0,8.3,0.0,7,3,0,22,18,19,23,22,29,6,153.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,69,77,91,84,95,64,66,0
61,1995.0,1.0,Hồ Chí Minh,KTPM0001,CNPM,0,8.0,D480103,0.0,27.5,2.0,21.0,6.27,7.18,6.71,7.05,5.92,5.72,7.12,0.0,0.0,0.0,0,0,0,22,22,24,16,17,19,23,161.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,89,86,82,84,68,79,68,0
62,1995.0,1.0,Hồ Chí Minh,PMCL2013,CNPM,1,8.0,D480103,0.0,28.0,2.0,34.0,8.07,7.91,8.43,8.81,8.61,8.21,7.86,0.0,0.0,0.0,0,0,0,22,22,23,17,18,19,15,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,88,79,80,81,56,80,56,2
63,1995.0,1.0,Đồng Tháp,KTMT2013,KTMT,0,8.0,D520214,0.0,29.0,50.0,190.0,5.98,7.11,8.11,6.8,8.42,7.07,6.68,7.64,0.0,0.0,7,0,0,22,19,14,20,16,17,16,147.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,79,80,93,91,100,81,67,1
64,1995.0,1.0,Đắc Nông,KHMT0001,KHMT,0,8.0,D480101,0.0,25.5,63.0,17.0,5.44,4.75,5.63,5.88,7.06,6.07,7.0,0.0,0.0,7.4,0,0,3,18,18,23,15,26,24,14,142.0,3.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2,2,2,3,3,3,3,4,4,4,62,58,71,63,71,50,31,0
65,1995.0,1.0,An Giang,MMTT0001,MMT&TT,0,8.0,D480299,0.0,24.5,51.0,21.0,6.02,3.4,5.67,6.04,7.69,6.68,6.69,0.0,6.66,7.2,0,7,4,22,21,29,23,20,14,22,149.0,3.0,19.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,4,64,72,84,66,85,66,64,1
66,1995.0,1.0,Hồ Chí Minh,PMCL2013,CNPM,1,8.0,D480103,0.0,28.5,2.0,43.0,7.34,7.84,7.57,7.96,6.75,5.59,7.06,0.0,0.0,0.0,0,0,0,22,22,23,17,18,19,18,156.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,86,79,67,76,72,80,68,1
67,1995.0,0.0,Khánh Hòa,HTTT0001,HTTT,0,8.0,D480104,0.0,24.0,41.0,24.0,6.34,5.05,6.58,6.19,5.76,5.26,5.55,7.5,7.0,0.0,3,4,0,22,19,24,16,28,18,26,155.0,3.0,11.0,3.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,78,87,90,69,70,64,68,0
68,1995.0,0.0,Long An,CNTT2013,KTTT,0,8.0,D480201,0.0,23.5,49.0,6.0,6.23,7.15,6.14,7.15,7.81,7.04,7.21,0.0,0.0,8.7,0,0,4,22,20,21,20,15,14,17,139.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,91,98,65,76,58,68,72,1
69,1995.0,1.0,Quảng Ngãi,MMTT2013,MMT&TT,0,8.0,D480102,0.0,26.5,35.0,15.0,7.02,3.07,6.09,6.46,7.53,8.54,8.38,0.0,8.59,8.9,0,7,4,22,21,22,26,26,21,15,151.0,0.0,21.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,4,4,4,4,80,59,76,67,81,73,66,0
70,1995.0,1.0,Gia Lai,HTTT0001,HTTT,0,8.0,D480104,0.0,23.5,38.0,10.0,5.34,5.43,6.18,5.48,6.5,5.64,7.37,0.0,0.0,7.46,0,0,7,22,20,20,17,20,26,21,153.0,3.0,4.0,3.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,88,64,67,52,83,52,66,0
71,1995.0,1.0,Khánh Hoà,MMTT2013,MMT&TT,0,8.0,D480102,0.0,25.5,41.0,17.0,7.59,7.09,7.25,8.29,7.62,7.88,8.7,8.0,0.0,0.0,8,0,0,22,22,18,16,18,19,15,153.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,97,84,86,81,89,80,66,1
72,1995.0,1.0,Tiền Giang,KHTN2013,KHMT,3,8.0,D480101,0.0,31.5,53.0,25.0,7.0,8.05,8.02,8.04,9.08,8.16,8.92,0.0,0.0,0.0,0,0,0,22,19,26,17,16,20,11,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,90,90,87,85,90,77,88,2
73,1995.0,1.0,Đồng Nai,KTMT2013,KTMT,0,8.0,D520214,0.0,25.5,48.0,5.0,5.64,4.94,6.33,7.26,6.83,6.85,7.15,0.0,5.0,7.2,0,4,3,22,18,21,18,17,16,17,150.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,77,74,89,88,96,84,74,1
74,1995.0,1.0,Đồng Nai,CNTT2013,KTTT,0,8.0,D480201,0.0,24.5,48.0,53.0,6.09,5.78,6.38,6.85,7.18,6.59,6.23,0.0,0.0,0.0,0,0,0,22,18,23,23,19,14,21,147.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,100,100,100,70,61,64,0
75,1995.0,0.0,Bình Định,MMTT0001,MMT&TT,0,8.0,D480299,0.0,24.5,37.0,15.0,6.82,5.86,6.53,6.71,4.62,6.52,6.48,0.0,0.0,3.9,0,0,3,22,21,24,17,15,13,15,149.0,0.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,3.0,2,3,3,4,4,4,4,4,4,4,100,100,100,95,65,74,64,0
76,1995.0,1.0,Hồ Chí Minh,KTPM0001,CNPM,0,8.0,D480103,0.0,28.0,2.0,21.0,5.93,5.86,6.17,6.52,6.37,7.0,5.69,7.0,0.0,0.0,3,0,0,22,22,23,22,17,15,20,157.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,95,85,82,84,83,65,48,0
77,1995.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,0,8.0,D52480104,0.0,29.5,2.0,56.0,6.09,6.29,7.69,7.45,7.56,8.09,7.4,0.0,0.0,8.1,0,0,4,22,19,21,24,29,29,9,156.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,3,3,3,3,3,3,62,60,34,81,55,64,66,0
78,1995.0,1.0,Quảng Ngãi,KHMT0001,KHMT,0,8.0,D480101,0.0,25.5,35.0,44.0,5.67,5.84,6.2,6.47,6.72,7.0,7.04,8.0,0.0,7.0,3,0,4,18,22,27,21,25,20,20,144.0,3.0,8.0,9.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,61,64,75,67,84,70,66,0
79,1995.0,1.0,Quảng Ngãi,CNTT0001,KTTT,0,8.0,D480201,0.0,26.0,35.0,20.0,3.18,3.45,5.91,5.93,6.59,3.78,5.83,0.0,6.01,6.4,0,7,4,22,19,22,18,28,20,23,140.0,11.0,11.0,3.0,3.0,2.0,10.0,2.0,0.0,0.0,0.0,0,0,0,0,3,3,4,4,4,4,78,59,85,77,67,54,50,0
80,1995.0,1.0,Gia Lai,MMTT0001,MMT&TT,2,8.0,D480299,0.0,28.5,38.0,5.0,6.58,5.81,6.98,7.16,7.04,8.08,7.99,0.0,0.0,8.7,0,0,3,18,21,22,19,22,14,19,150.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,3,4,100,69,86,80,89,78,73,1
81,1995.0,1.0,Khánh Hoà,KTPM0001,CNPM,0,8.0,D480103,0.0,27.0,41.0,21.0,8.08,8.66,7.64,7.21,4.86,7.72,7.74,9.0,0.0,8.0,6,0,3,18,19,25,16,15,15,20,155.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,96,69,52,70,69,74,66,1
82,1995.0,1.0,Bình Dương,KHTN2013,KHMT,3,8.0,D480101,0.0,24.5,44.0,8.0,6.92,7.79,7.35,8.03,8.6,8.92,8.91,0.0,0.0,0.0,0,0,0,18,19,26,21,20,20,15,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,79,88,92,94,100,80,74,2
83,1995.0,1.0,Long An,KHMT2013,KHMT,0,8.0,D480101,0.0,24.5,49.0,6.0,5.05,5.08,6.9,4.77,6.75,3.46,6.35,5.9,0.0,3.5,10,0,6,22,19,24,20,21,23,24,146.0,10.0,7.0,0.0,6.0,3.0,15.0,3.0,3.0,0.0,6.0,2,3,3,4,4,4,4,4,4,4,69,82,88,67,67,74,64,0
84,1995.0,1.0,Bình Thuận,TMĐT2013,HTTT,0,8.0,D52480104,0.0,26.5,47.0,1.0,5.11,2.86,6.17,5.03,6.58,7.28,6.76,0.0,8.85,0.0,0,6,0,22,22,18,18,24,22,23,153.0,8.0,11.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2,2,2,2,3,3,3,3,3,3,62,68,55,57,79,75,60,0
85,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,24.0,2.0,61.0,4.66,5.32,5.0,6.55,6.1,5.91,5.94,3.55,0.0,2.0,10,0,4,22,22,30,19,24,19,21,144.0,15.0,11.0,11.0,0.0,8.0,7.0,7.0,6.0,0.0,4.0,2,3,3,4,4,4,4,4,4,4,70,73,86,98,91,82,65,0
86,1995.0,1.0,Tiền Giang,HTTT2013,HTTT,0,8.0,D480104,0.0,28.5,53.0,19.0,6.84,7.83,7.12,7.67,6.96,8.91,7.4,0.0,5.3,0.0,0,3,0,22,24,26,19,20,18,14,153.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,89,86,90,80,86,69,75,1
87,1995.0,1.0,Đồng Tháp,ANTN2013,MMT&TT,2,8.0,D480299,0.0,33.5,51.0,32.0,7.61,8.74,8.25,8.91,8.33,9.29,9.06,0.0,0.0,9.0,0,0,3,22,21,22,18,18,14,15,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,96,100,100,100,97,82,2
88,1995.0,1.0,Đồng Nai,KTMT2013,KTMT,0,8.0,D520214,0.0,25.5,48.0,66.0,5.93,7.34,7.3,7.65,7.98,7.98,8.84,0.0,5.0,0.0,0,4,0,22,19,20,20,16,16,17,152.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,88,81,85,78,92,75,76,1
89,1994.0,1.0,Đồng Nai,KTPM0001,CNPM,1,8.0,D480103,0.0,29.5,48.0,6.0,6.43,6.98,6.02,7.26,6.15,6.63,5.65,0.0,0.0,0.0,0,0,0,22,22,25,15,23,15,18,156.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,76,59,57,62,77,79,72,1
90,1995.0,1.0,Hồ Chí Minh,KTPM0001,CNPM,0,8.0,D480103,0.0,27.0,2.0,59.0,5.82,6.13,6.66,6.85,7.1,5.84,5.2,8.5,0.0,0.0,4,0,0,22,19,19,21,19,22,21,161.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,78,75,78,82,83,67,60,1
91,1994.0,1.0,Đà Nẵng,KHMT2013,KHMT,0,8.0,D480101,0.0,25.0,4.0,5.0,6.91,6.21,6.04,6.96,8.12,7.98,7.07,0.0,5.8,0.0,0,3,0,22,21,24,21,20,16,15,146.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,65,74,91,81,87,66,71,1
92,1995.0,1.0,Ninh Bình,KHMT2013,KHMT,0,8.0,D480101,0.0,26.5,48.0,3.0,5.52,5.53,5.87,3.72,3.0,8.04,7.54,5.0,5.47,7.2,6,7,4,22,17,23,20,22,17,30,146.0,6.0,0.0,8.0,11.0,14.0,0.0,0.0,3.0,4.0,0.0,2,3,3,3,3,3,3,3,3,3,61,65,67,35,55,65,68,1
93,1995.0,1.0,Quảng Bình,CNTT2013,KTTT,0,8.0,D480201,0.0,26.0,31.0,4.0,6.43,6.36,7.45,8.13,7.63,8.68,8.55,0.0,0.0,0.0,0,0,0,22,22,21,18,16,17,14,140.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,86,87,96,100,81,79,100,1
94,1995.0,1.0,Ninh Thuận,KHMT2013,KHMT,0,8.0,D480101,0.0,24.0,45.0,17.0,6.0,6.5,5.92,7.83,7.61,7.33,8.5,0.0,0.0,0.0,0,0,0,22,12,25,22,23,22,16,146.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,64,62,73,82,92,74,68,1
95,1995.0,1.0,Long An,KHMT2013,KHMT,0,8.0,D480101,0.0,29.0,2.0,42.0,6.45,7.39,7.77,7.67,8.43,8.0,8.4,0.0,0.0,0.0,0,0,0,22,19,24,19,16,16,16,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,85,88,95,79,90,70,80,1
96,1995.0,1.0,Ninh Thuận,HTTT0001,HTTT,0,8.0,D480104,0.0,22.0,45.0,4.0,5.23,5.05,5.71,5.79,5.01,5.14,7.56,2.75,4.85,5.9,6,10,9,22,20,28,25,21,20,25,153.0,6.0,11.0,10.0,11.0,10.0,4.0,0.0,6.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,87,82,91,74,86,64,70,0
97,1995.0,0.0,Đồng Tháp,MMTT2013,MMT&TT,0,8.0,D480102,0.0,24.5,50.0,840.0,7.02,5.47,6.76,7.92,8.1,7.92,8.02,0.0,9.2,0.0,0,4,0,22,18,25,22,14,22,15,149.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,76,94,88,100,81,71,1
98,1995.0,0.0,Trà Vinh,TMĐT2013,HTTT,0,8.0,D52480104,0.0,24.0,58.0,12.0,6.32,7.22,7.24,7.19,7.83,7.31,8.31,7.6,0.0,0.0,10,0,0,22,16,17,22,24,22,10,153.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,85,100,100,100,100,90,66,1
99,1995.0,1.0,Bình Định,KTPM2013,CNPM,0,8.0,D480103,0.0,27.5,37.0,10.0,6.11,6.74,7.75,7.25,6.83,5.06,5.57,7.75,0.0,0.0,6,0,0,22,19,24,19,20,15,21,157.0,6.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,89,88,83,75,75,61,58,0
100,1995.0,1.0,Bình Định,MMTT2013,MMT&TT,0,8.0,D480102,0.0,27.5,37.0,37.0,7.55,6.97,8.07,8.41,8.26,8.21,8.3,0.0,0.0,0.0,0,0,0,22,18,21,19,17,19,15,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,97,91,93,87,87,84,76,1
101,1995.0,1.0,Lâm Đồng,KTPM0001,CNPM,0,8.0,D480103,0.0,28.0,42.0,21.0,7.25,8.27,7.94,8.09,6.38,7.03,3.82,0.0,0.0,0.0,0,0,0,22,22,26,14,15,15,20,157.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,92,84,86,90,75,72,48,0
102,1995.0,1.0,Hồ Chí Minh,CNTT2013,KTTT,0,8.0,D480201,0.0,26.5,2.0,56.0,6.39,5.92,6.98,8.38,7.71,6.53,6.46,2.79,0.0,0.0,7,0,0,22,19,20,22,14,18,20,139.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,70,72,91,72,75,54,70,1
103,1995.0,1.0,Quảng Trị,KTPM2013,CNPM,0,8.0,D480103,0.0,27.0,32.0,22.0,7.05,6.61,7.04,7.44,6.79,7.4,7.28,0.0,0.0,0.0,0,0,0,22,19,26,18,18,21,16,157.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,83,86,80,84,84,77,64,1
104,1995.0,0.0,Hải Hưng,KHMT2013,KHMT,0,8.0,D480101,0.0,29.0,36.0,32.0,6.36,6.42,7.8,7.89,8.53,8.58,9.2,8.5,0.0,0.0,3,0,0,22,19,25,18,28,23,12,143.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,88,85,86,94,87,59,78,1
105,1995.0,0.0,Sông Bé,ANTT2013,MMT&TT,0,8.0,D480299,0.0,24.5,44.0,28.0,7.36,8.3,7.61,7.42,7.93,8.77,8.86,0.0,0.0,9.0,0,0,3,22,22,19,21,18,14,15,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,98,92,100,99,82,72,2
106,1995.0,0.0,Hưng Yên,CNTT0001,KTTT,0,8.0,D480201,0.0,24.5,40.0,59.0,7.09,6.61,7.8,7.75,6.77,5.74,7.26,0.0,0.0,0.0,0,0,0,22,18,20,19,15,18,20,143.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,4,4,4,92,99,78,81,65,61,76,0
107,1995.0,0.0,Lâm Đồng,CNTT2013,KTTT,0,8.0,D480201,0.0,23.0,42.0,2.0,7.14,8.25,7.74,7.62,8.08,7.19,7.24,0.0,7.0,0.0,0,3,0,22,20,21,20,15,18,17,143.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,99,100,100,93,98,79,86,1
108,1995.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KTPM0001,CNPM,0,8.0,D480103,0.0,30.0,52.0,18.0,7.52,7.87,7.58,7.84,3.51,6.46,4.05,0.0,0.0,0.0,0,0,0,22,19,19,19,15,24,27,157.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,92,86,83,84,69,67,54,1
109,1994.0,1.0,Đồng Tháp,MMTT2013,MMT&TT,0,8.0,D480102,0.0,24.5,50.0,230.0,6.48,5.89,7.5,7.0,7.63,8.07,7.6,6.17,0.0,0.0,12,0,0,22,22,26,20,21,18,21,154.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,100,100,85,100,82,74,0
110,1995.0,1.0,Bình Thuận,KTPM2013,CNPM,0,8.0,D480103,0.0,29.5,2.0,102.0,6.7,6.84,7.26,8.34,6.84,7.61,7.73,0.0,0.0,0.0,0,0,0,22,19,23,19,20,16,17,156.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,92,96,91,94,63,95,62,0
111,1994.0,0.0,Đồng Tháp,MMTT0001,MMT&TT,0,8.0,D480102,0.0,29.5,50.0,520.0,6.93,7.39,8.04,8.66,7.81,7.93,8.08,0.0,0.0,0.0,0,0,0,22,18,25,18,14,19,18,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,82,100,97,99,92,86,1
112,1995.0,0.0,Bình Dương,ANTN2013,MMT&TT,2,8.0,D480299,0.0,33.0,44.0,24.0,8.39,9.55,8.93,8.96,8.82,9.33,9.49,0.0,0.0,9.0,0,0,3,22,21,22,18,18,14,15,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,94,100,100,100,94,87,3
113,1995.0,1.0,Hồ Chí Minh,PMCL2013,CNPM,1,8.0,D480103,0.0,27.5,2.0,1.0,7.61,8.14,7.8,8.44,6.83,6.89,6.98,0.0,0.0,0.0,0,0,0,22,22,23,17,18,15,18,156.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,85,77,69,76,69,79,72,1
114,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,23.0,49.0,16.0,4.34,2.77,5.04,5.39,6.31,6.6,6.05,4.0,6.49,5.73,6,7,11,22,15,24,24,26,26,23,143.0,9.0,7.0,8.0,7.0,4.0,4.0,3.0,6.0,0.0,4.0,2,3,3,3,3,3,3,3,3,3,75,72,71,67,67,57,58,0
115,1995.0,1.0,Tiền Giang,KTPM2013,CNPM,0,8.0,D480103,0.0,29.0,53.0,15.0,6.64,6.71,7.56,8.62,6.55,6.74,7.61,0.0,0.0,0.0,0,0,0,22,19,25,22,17,15,15,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,84,82,98,92,96,82,67,1
116,1995.0,1.0,Kon Tum,KTPM0001,CNPM,0,8.0,D480103,0.0,27.0,36.0,20.0,6.09,5.75,6.81,6.71,5.46,6.43,5.47,0.0,0.0,0.0,0,0,0,22,18,21,19,21,19,20,157.0,0.0,0.0,4.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,82,70,72,71,19,54,58,0
117,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,27.5,2.0,53.0,4.82,5.66,5.63,3.22,0.0,0.0,3.75,2.67,0.0,0.0,9,0,0,22,22,28,17,22,0,16,148.0,9.0,7.0,4.0,11.0,18.0,0.0,12.0,6.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,83,71,76,75,37,0,26,0
118,1995.0,1.0,Đồng Nai,KHMT2013,KHMT,0,8.0,D480101,0.0,28.0,48.0,21.0,7.5,8.39,8.82,8.4,7.43,8.68,8.64,0.0,0.0,0.0,0,0,0,22,19,25,15,23,16,15,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,93,100,96,100,87,90,2
119,1995.0,0.0,Đắk Lắk,HTTT2013,HTTT,0,8.0,D480104,0.0,25.5,40.0,37.0,6.45,6.58,7.6,7.07,7.79,8.43,7.8,0.0,0.0,0.0,0,0,0,22,18,23,21,26,23,14,153.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,91,91,100,99,100,84,64,1
120,1995.0,1.0,Long An,KHMT0001,KHMT,0,8.0,D480101,0.0,23.5,49.0,6.0,5.45,6.42,7.14,7.9,7.4,7.68,7.01,0.0,5.4,0.0,0,4,0,22,19,22,20,24,16,14,142.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,4,4,4,4,62,72,85,85,83,77,64,1
